id,name,level
SK-BC,Kraj bańskobystrzycki,region
SK-BL,Kraj bratysławski,region
SK-KI,Kraj koszycki,region
SK-NI,Kraj nitrzański,region
SK-PV,Kraj preszowski,region
SK-TA,Kraj trnawski,region
SK-ZI,Kraj żyliński,region
