id,name,level
CA-AB,Alberta,province
CA-BC,Columbia Británica - British Columbia,province
CA-MB,Manitoba,province
CA-NB,Nova Brunswick,province
CA-NL,Terra Nova e Labrador,province
CA-NT,Territorios do Noroeste,territory
CA-NS,Nova Escocia - Nova Scotia,province
CA-NU,Nunavut,territory
CA-ON,Ontario,province
CA-PE,Illa do Príncipe Eduardo,province
CA-QC,Quebec - Québec,province
CA-SK,Saskatchewan,province
CA-YT,Yukón,territory
