id,name,level
CA-AB,Alberta,province
CA-BC,Britská Kolumbia,province
CA-MB,Manitoba,province
CA-NB,New Brunswick,province
CA-NL,Newfoundland a Labrador,province
CA-NT,Severozápadné teritóriá,territory
CA-NS,Nové Škótsko,province
CA-NU,Nunavut,territory
CA-ON,Ontário,province
CA-PE,Ostrov princa Eduarda,province
CA-QC,Quebec,province
CA-SK,Saskatchewan,province
CA-YT,Yukon,territory
