country,id,name,level
GB,GB-FLN,Флінтшир,unitary authority (wales)
GB,GB-GLG,Глазго,council area (scotland)
GB,GB-GLS,Глостершир,two-tier county
GB,GB-GRE,Гринвіч,borough
GB,GB-GWN,Гвінет,unitary authority (wales)
GB,GB-HAM,Гемпшир,two-tier county
GB,GB-HRW,Герроу,borough
GB,GB-HEF,Герефордшир,unitary authority
GB,GB-HRT,Гартфордшир,two-tier county
GB,GB-HLD,Височина,council area (scotland)
GB,GB-IVC,Інверклайд,council area (scotland)
GB,GB-HMF,Гаммерсміт і Фулхем,borough
GB,GB-HAV,Гейверінг,borough
GB,GB-ELS,Західні острови,council area (scotland)
GB,GB-AGY,Анґлсі,unitary authority (wales)
GB,GB-LND,Лондонське Сіті,city corporation
GB,GB-IOW,Острів Вайт,unitary authority
GB,GB-KEN,Кент,two-tier county
GB,GB-KHL,Кінгстон-апон-Галл,unitary authority
GB,GB-KTT,Кінгстон-на-Темзі,borough
GB,GB-LAN,Ланкашир,two-tier county
GB,GB-LDS,Лідс,metropolitan district
GB,GB-LCE,Лестер,unitary authority
GB,GB-LEC,Лестершир,two-tier county
GB,GB-LIN,Лінкольншир,two-tier county
GB,GB-LIV,Ліверпуль,metropolitan district
GB,GB-NWM,Ньюем,borough
GB,GB-MAN,Манчестер,metropolitan district
GB,GB-MTY,Мертір-Тідвіл,unitary authority (wales)
GB,GB-MLN,Середній Лотіан,council area (scotland)
GB,GB-MON,Монмутшир,unitary authority (wales)
GB,GB-MRY,Морей,council area (scotland)
GB,GB-NTL,Ніт-Порт-Толбот,unitary authority (wales)
GB,GB-NET,Ньюкасл-апон-Тайн,metropolitan district
GB,GB-NWP,Ньюпорт,unitary authority (wales)
GB,GB-NFK,Норфолк,two-tier county
GB,GB-NAY,Північний Ершир,council area (scotland)
GB,GB-NLK,Північний Ланаркшир,council area (scotland)
GB,GB-NYK,Північний Йоркшир,two-tier county
GB,GB-NTH,Нортгемптоншир,two-tier county
GB,GB-NBL,Нортумберленд,unitary authority
GB,GB-RIC,Річмонд-на-Темзі,borough
GB,GB-NGM,Ноттінгем,unitary authority
GB,GB-NTT,Ноттінгемшир,two-tier county
GB,GB-OLD,Олдгем,metropolitan district
GB,GB-ORK,Оркнейські острови,council area (scotland)
GB,GB-OXF,Оксфордшир,two-tier county
GB,GB-PEM,Пембрукшир,unitary authority (wales)
GB,GB-PKN,Перт-і-Кінросс,council area (scotland)
