id,name,level
GH-AH,Ashanti,region
GH-BA,Brong-Ahafo,region
GH-CP,Central,region
GH-EP,Eastern,region
GH-AA,Greater Accra,region
GH-NP,Northern,region
GH-UE,Upper East,region
GH-TV,Volta,region
GH-WP,Western,region
