id,name,level
PL-WP,Groot-Polen,voivodship
PL-KP,Koejavië-Pommeren,voivodship
PL-MA,Klein-Polen,voivodship
PL-DS,Neder-Silezië,voivodship
PL-LU,Lublin,voivodship
PL-LB,Lubusz,voivodship
PL-MZ,Mazovië,voivodship
PL-OP,Opole,voivodship
PL-PK,Subkarpaten,voivodship
PL-PD,Podlachië,voivodship
PL-PM,Pommeren,voivodship
PL-SL,Silezië,voivodship
PL-WN,Ermland-Mazurië,voivodship
PL-ZP,West-Pommeren,voivodship
PL-SK,Święty Krzyż,voivodship
