id,name,level
BW-CE,Central,district
BW-GH,Ghanzi,district
BW-KG,Kgalagadi,district
BW-KL,Kgatleng District,district
BW-KW,Kweneng District,district
BW-NE,Northeast,district
BW-NW,Northwest,district
BW-SE,Southeast,district
BW-SO,Southern,district
