id,name,level
SY-HL,?alab,province
SY-HM,?amah,province
SY-HI,?ims,province
SY-HA,Al ?asakah,province
SY-LA,Latakia,province
SY-QU,Al Qunaytirah,province
SY-RA,Ar-Raqqah,province
SY-SU,As-Suwayda,province
SY-DR,Dar?a,province
SY-DY,Deir ez-Zor,province
SY-DI,Damascus,province
SY-ID,Idlib,province
SY-RD,Rif Dimashq Governorate,province
SY-TA,Tartus,province
