id,name,level
KG-B,Batken,region
KG-GB,Bishkek,city
KG-C,Chuy Province,region
KG-J,Jalal-Abad,region
KG-N,Naryn,region
KG-O,Osh,region
KG-T,Talas,region
KG-Y,Issyk Kul,region
