id,name,level
JO-BA,Balqa Governorate,province
JO-KA,Al Karak,province
JO-MA,Mafraq,province
JO-AQ,Aqaba,province
JO-AT,Tafilah,province
JO-AZ,Zarqa,province
JO-IR,Irbid,province
JO-JA,Jarash,province
JO-MN,Ma`an,province
JO-MD,Mādabā,province
JO-AJ,‘Ajlūn,province
JO-AM,‘Ammān,province
