id,name,level
BE-VAN,Antwerpen,province
BE-BRU,Pealinna Brüsseli piirkond,capital region
BE-VOV,Ida-Flandria,province
BE-VBR,Flaami Brabant,province
BE-VLG,Flandria,region
BE-VLI,Limburg,province
BE-WLG,Liège,province
BE-WLX,Luksemburg,province
BE-WAL,Valloonia,region
BE-WBR,Vallooni Brabant,province
BE-VWV,Lääne-Flandria provints,province
