id,name,level
CA-AB,Alberta,province
CA-BC,Colúmbia Britânica,province
CA-MB,Manitoba,province
CA-NB,Nova Brunswick,province
CA-NL,Terra Nova e Labrador,province
CA-NT,Territórios do Noroeste,territory
CA-NS,Nova Escócia,province
CA-NU,Nunavut,territory
CA-ON,Ontário,province
CA-PE,Ilha do Príncipe Eduardo,province
CA-QC,Quebec,province
CA-SK,Saskatchewan,province
CA-YT,Yukon,territory
